"xp";"virus";"lineage";"treatment";"material";"temperature";"humidity";"cell";"time";"dilution";"replicate";"replicate_titration";"virus_detect";"plate";"well_row";"well_col";"comment";"sample_id"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-8";3;"1";0;"PLATE 15";"H";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-4";3;"1";1;"PLATE 15";"D";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-1";3;"1";1;"PLATE 15";"A";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-2";3;"1";1;"PLATE 15";"B";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-8";3;"1";0;"PLATE 15";"H";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-7";3;"1";0;"PLATE 15";"G";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-3";3;"1";1;"PLATE 15";"C";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-4";3;"1";1;"PLATE 15";"D";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-6";3;"1";0;"PLATE 15";"F";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-5";3;"1";0;"PLATE 15";"E";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"0";3;"1";1;"PLATE 15";"A";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-1";3;"1";1;"PLATE 15";"B";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-2";3;"1";1;"PLATE 15";"C";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-7";3;"1";0;"PLATE 15";"H";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-6";3;"1";0;"PLATE 15";"G";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-3";3;"1";0;"PLATE 15";"D";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-4";3;"1";0;"PLATE 15";"E";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-5";3;"1";0;"PLATE 15";"F";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"0";3;"1";1;"PLATE 15";"A";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-1";3;"1";1;"PLATE 15";"B";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-2";3;"1";1;"PLATE 15";"C";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-3";3;"1";0;"PLATE 15";"D";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-4";3;"1";0;"PLATE 15";"E";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-5";3;"1";0;"PLATE 15";"F";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-7";3;"1";0;"PLATE 15";"H";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-6";3;"1";0;"PLATE 15";"G";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-1";3;"1";1;"PLATE 15";"B";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"0";3;"1";1;"PLATE 15";"A";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-2";3;"1";1;"PLATE 15";"C";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-3";3;"1";1;"PLATE 15";"D";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-4";3;"1";0;"PLATE 15";"E";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-5";3;"1";0;"PLATE 15";"F";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-6";3;"1";0;"PLATE 15";"G";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-7";3;"1";0;"PLATE 15";"H";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-2";3;"1";1;"PLATE 15";"C";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-3";3;"1";0;"PLATE 15";"D";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-4";3;"1";0;"PLATE 15";"E";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-1";3;"1";1;"PLATE 15";"B";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"0";3;"1";1;"PLATE 15";"A";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-5";3;"1";0;"PLATE 15";"F";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-6";3;"1";0;"PLATE 15";"G";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-7";3;"1";0;"PLATE 15";"H";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_0"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-3";3;"1";0;"PLATE 15";"D";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_3"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-2";3;"1";0;"PLATE 15";"C";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_3"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-4";3;"1";0;"PLATE 15";"E";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_3"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-5";3;"1";0;"PLATE 15";"F";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_3"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-1";3;"1";1;"PLATE 15";"B";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_3"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"0";3;"1";1;"PLATE 15";"A";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_3"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-6";3;"1";0;"PLATE 15";"G";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_3"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-7";3;"1";0;"PLATE 15";"H";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_3_3"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-1";4;"1";1;"PLATE 16";"A";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-5";4;"1";1;"PLATE 16";"E";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-8";4;"1";0;"PLATE 16";"H";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-7";4;"1";0;"PLATE 16";"G";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-6";4;"1";0;"PLATE 16";"F";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-4";4;"1";1;"PLATE 16";"D";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-3";4;"1";1;"PLATE 16";"C";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-2";4;"1";1;"PLATE 16";"B";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-4";4;"1";0;"PLATE 16";"E";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"0";4;"1";1;"PLATE 16";"A";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-5";4;"1";0;"PLATE 16";"F";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-3";4;"1";0;"PLATE 16";"D";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-2";4;"1";0;"PLATE 16";"C";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-6";4;"1";0;"PLATE 16";"G";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-1";4;"1";0;"PLATE 16";"B";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-7";4;"1";0;"PLATE 16";"H";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-5";4;"1";0;"PLATE 16";"F";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-4";4;"1";0;"PLATE 16";"E";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-1";4;"1";0;"PLATE 16";"B";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"0";4;"1";1;"PLATE 16";"A";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-3";4;"1";0;"PLATE 16";"D";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-2";4;"1";0;"PLATE 16";"C";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-6";4;"1";0;"PLATE 16";"G";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-7";4;"1";0;"PLATE 16";"H";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-6";4;"1";0;"PLATE 16";"G";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-5";4;"1";0;"PLATE 16";"F";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-4";4;"1";0;"PLATE 16";"E";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-2";4;"1";0;"PLATE 16";"C";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-1";4;"1";1;"PLATE 16";"B";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"0";4;"1";1;"PLATE 16";"A";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-3";4;"1";0;"PLATE 16";"D";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";8;"-7";4;"1";0;"PLATE 16";"H";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_8"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-1";4;"1";1;"PLATE 16";"A";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-2";4;"1";1;"PLATE 16";"B";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-6";4;"1";1;"PLATE 16";"F";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-5";4;"1";0;"PLATE 16";"E";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-8";4;"1";0;"PLATE 16";"H";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-7";4;"1";0;"PLATE 16";"G";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-4";4;"1";1;"PLATE 16";"D";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
"2021-04-23";"SARS-CoV-2";"B.1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-3";4;"1";1;"PLATE 16";"C";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"B.1_4_-1"
